,Latitude,Longitude,1989_Primavera
7025,43.0,-22.5,-999.99
7026,43.0,-22.0,-999.99
7027,43.0,-21.5,-999.99
7028,43.0,-21.0,-999.99
7029,43.0,-20.5,-999.99
7030,43.0,-20.0,-999.99
7031,43.0,-19.5,-999.99
7032,43.0,-19.0,-999.99
7033,43.0,-18.5,-999.99
7034,43.0,-18.0,-999.99
7035,43.0,-17.5,-999.99
7036,43.0,-17.0,-999.99
7037,43.0,-16.5,-999.99
7038,43.0,-16.0,-999.99
7039,43.0,-15.5,-999.99
7040,43.0,-15.0,-999.99
7041,43.0,-14.5,-999.99
7042,43.0,-14.0,-999.99
7043,43.0,-13.5,-999.99
7044,43.0,-13.0,-999.99
7045,43.0,-12.5,-999.99
7046,43.0,-12.0,-999.99
7047,43.0,-11.5,-999.99
7048,43.0,-11.0,-999.99
7049,43.0,-10.5,-999.99
7050,43.0,-10.0,-999.99
7051,43.0,-9.5,13.7
7052,43.0,-9.0,12.87
7053,43.0,-8.5,11.47
7054,43.0,-8.0,10.6
7055,43.0,-7.5,10.2
7056,43.0,-7.0,8.7
7057,43.0,-6.5,7.23
7058,43.0,-6.0,8.37
7059,43.0,-5.5,8.77
7060,43.0,-5.0,8.2
7061,43.0,-4.5,9.27
7062,43.0,-4.0,9.0
7063,43.0,-3.5,9.47
7064,43.0,-3.0,9.97
7065,43.0,-2.5,9.33
7066,43.0,-2.0,10.97
7067,43.0,-1.5,10.17
7068,43.0,-1.0,7.63
7069,43.0,-0.5,5.67
7070,43.0,0.0,4.13
7071,43.0,0.5,6.2
7072,43.0,1.0,7.33
7073,43.0,1.5,6.77
7074,43.0,2.0,9.47
7075,43.0,2.5,13.03
7076,43.0,3.0,14.07
7077,43.0,3.5,-999.99
7078,43.0,4.0,-999.99
7079,43.0,4.5,-999.99
7080,43.0,5.0,-999.99
7081,43.0,5.5,-999.99
7082,43.0,6.0,-999.99
7083,43.0,6.5,-999.99
7084,43.0,7.0,-999.99
7085,43.0,7.5,-999.99
7086,43.0,8.0,-999.99
7087,43.0,8.5,13.17
7088,43.0,9.0,13.03
7089,43.0,9.5,14.53
7090,43.0,10.0,14.17
7091,43.0,10.5,14.5
7092,43.0,11.0,13.87
7093,43.0,11.5,12.87
7094,43.0,12.0,13.1
7095,43.0,12.5,11.17
7096,43.0,13.0,6.93
7097,43.0,13.5,11.17
7098,43.0,14.0,13.93
7099,43.0,14.5,-999.99
7100,43.0,15.0,-999.99
7101,43.0,15.5,-999.99
7102,43.0,16.0,-999.99
7103,43.0,16.5,14.47
7104,43.0,17.0,13.93
7105,43.0,17.5,14.13
7106,43.0,18.0,11.43
7107,43.0,18.5,8.1
7108,43.0,19.0,7.23
7109,43.0,19.5,6.0
7110,43.0,20.0,6.9
7111,43.0,20.5,10.53
7112,43.0,21.0,10.43
7113,43.0,21.5,11.07
7114,43.0,22.0,9.97
7115,43.0,22.5,10.17
7116,43.0,23.0,10.77
7117,43.0,23.5,10.0
7118,43.0,24.0,9.83
7119,43.0,24.5,9.27
7120,43.0,25.0,9.33
7121,43.0,25.5,10.6
7122,43.0,26.0,10.33
7123,43.0,26.5,11.63
7124,43.0,27.0,12.07
7125,43.0,27.5,12.57
7126,43.0,28.0,-999.99
7127,43.0,28.5,-999.99
7128,43.0,29.0,-999.99
7129,43.0,29.5,-999.99
7130,43.0,30.0,-999.99
7131,43.0,30.5,-999.99
7132,43.0,31.0,-999.99
7133,43.0,31.5,-999.99
7134,43.0,32.0,-999.99
7135,43.0,32.5,-999.99
7136,43.0,33.0,-999.99
7137,43.0,33.5,-999.99
7138,43.0,34.0,-999.99
7139,43.0,34.5,-999.99
7140,43.0,35.0,-999.99
7141,43.0,35.5,-999.99
7142,43.0,36.0,-999.99
7143,43.0,36.5,-999.99
7144,43.0,37.0,-999.99
7145,43.0,37.5,-999.99
7146,43.0,38.0,-999.99
7147,43.0,38.5,-999.99
7148,43.0,39.0,-999.99
7149,43.0,39.5,-999.99
7150,42.5,-25.0,-999.99
7151,42.5,-24.5,-999.99
7152,42.5,-24.0,-999.99
7153,42.5,-23.5,-999.99
7154,42.5,-23.0,-999.99
7155,42.5,-22.5,-999.99
7156,42.5,-22.0,-999.99
7157,42.5,-21.5,-999.99
7158,42.5,-21.0,-999.99
7159,42.5,-20.5,-999.99
7160,42.5,-20.0,-999.99
7161,42.5,-19.5,-999.99
7162,42.5,-19.0,-999.99
7163,42.5,-18.5,-999.99
7164,42.5,-18.0,-999.99
7165,42.5,-17.5,-999.99
7166,42.5,-17.0,-999.99
7167,42.5,-16.5,-999.99
7168,42.5,-16.0,-999.99
7169,42.5,-15.5,-999.99
7170,42.5,-15.0,-999.99
7171,42.5,-14.5,-999.99
7172,42.5,-14.0,-999.99
7173,42.5,-13.5,-999.99
7174,42.5,-13.0,-999.99
7175,42.5,-12.5,-999.99
7176,42.5,-12.0,-999.99
7177,42.5,-11.5,-999.99
7178,42.5,-11.0,-999.99
7179,42.5,-10.5,-999.99
7180,42.5,-10.0,-999.99
7181,42.5,-9.5,-999.99
7182,42.5,-9.0,13.4
7183,42.5,-8.5,11.6
7184,42.5,-8.0,11.13
7185,42.5,-7.5,9.2
7186,42.5,-7.0,7.3
7187,42.5,-6.5,9.0
7188,42.5,-6.0,11.57
7189,42.5,-5.5,11.5
7190,42.5,-5.0,10.6
7191,42.5,-4.5,11.4
7192,42.5,-4.0,10.37
7193,42.5,-3.5,8.67
7194,42.5,-3.0,8.27
7195,42.5,-2.5,10.03
7196,42.5,-2.0,13.6
7197,42.5,-1.5,13.17
7198,42.5,-1.0,11.27
7199,42.5,-0.5,10.23
7200,42.5,0.0,11.6
7201,42.5,0.5,9.43
7202,42.5,1.0,8.37
7203,42.5,1.5,7.57
7204,42.5,2.0,7.03
7205,42.5,2.5,12.27
7206,42.5,3.0,13.77
7207,42.5,3.5,-999.99
7208,42.5,4.0,-999.99
7209,42.5,4.5,-999.99
7210,42.5,5.0,-999.99
7211,42.5,5.5,-999.99
7212,42.5,6.0,-999.99
7213,42.5,6.5,-999.99
7214,42.5,7.0,-999.99
7215,42.5,7.5,-999.99
7216,42.5,8.0,-999.99
7217,42.5,8.5,11.33
7218,42.5,9.0,9.07
7219,42.5,9.5,14.53
7220,42.5,10.0,14.27
7221,42.5,10.5,14.43
7222,42.5,11.0,14.67
7223,42.5,11.5,14.57
7224,42.5,12.0,13.43
7225,42.5,12.5,12.53
7226,42.5,13.0,7.97
7227,42.5,13.5,8.83
7228,42.5,14.0,12.43
7229,42.5,14.5,14.23
7230,42.5,15.0,14.7
7231,42.5,15.5,-999.99
7232,42.5,16.0,-999.99
7233,42.5,16.5,-999.99
7234,42.5,17.0,-999.99
7235,42.5,17.5,-999.99
7236,42.5,18.0,14.2
7237,42.5,18.5,12.1
7238,42.5,19.0,13.57
7239,42.5,19.5,6.63
7240,42.5,20.0,8.33
7241,42.5,20.5,8.23
7242,42.5,21.0,10.0
7243,42.5,21.5,10.9
7244,42.5,22.0,9.63
7245,42.5,22.5,10.13
7246,42.5,23.0,8.67
7247,42.5,23.5,7.93
7248,42.5,24.0,11.43
7249,42.5,24.5,12.67
7250,42.5,25.0,12.43
7251,42.5,25.5,12.77
7252,42.5,26.0,12.73
7253,42.5,26.5,12.77
7254,42.5,27.0,12.43
7255,42.5,27.5,12.9
7256,42.5,28.0,-999.99
7257,42.5,28.5,-999.99
7258,42.5,29.0,-999.99
7259,42.5,29.5,-999.99
7260,42.5,30.0,-999.99
7261,42.5,30.5,-999.99
7262,42.5,31.0,-999.99
7263,42.5,31.5,-999.99
7264,42.5,32.0,-999.99
7265,42.5,32.5,-999.99
7266,42.5,33.0,13.33
7267,42.5,33.5,12.87
7268,42.5,34.0,12.7
7269,42.5,34.5,13.33
7270,42.5,35.0,13.73
7271,42.5,35.5,-999.99
7272,42.5,36.0,-999.99
7273,42.5,36.5,-999.99
7274,42.5,37.0,-999.99
7275,42.5,37.5,-999.99
7276,42.5,38.0,-999.99
7277,42.5,38.5,-999.99
7278,42.5,39.0,-999.99
7279,42.5,39.5,-999.99
7280,42.0,-25.0,-999.99
7281,42.0,-24.5,-999.99
7282,42.0,-24.0,-999.99
7283,42.0,-23.5,-999.99
7284,42.0,-23.0,-999.99
7285,42.0,-22.5,-999.99
7286,42.0,-22.0,-999.99
7287,42.0,-21.5,-999.99
7288,42.0,-21.0,-999.99
7289,42.0,-20.5,-999.99
7290,42.0,-20.0,-999.99
7291,42.0,-19.5,-999.99
7292,42.0,-19.0,-999.99
7293,42.0,-18.5,-999.99
7294,42.0,-18.0,-999.99
7295,42.0,-17.5,-999.99
7296,42.0,-17.0,-999.99
7297,42.0,-16.5,-999.99
7298,42.0,-16.0,-999.99
7299,42.0,-15.5,-999.99
7300,42.0,-15.0,-999.99
7301,42.0,-14.5,-999.99
7302,42.0,-14.0,-999.99
7303,42.0,-13.5,-999.99
7304,42.0,-13.0,-999.99
7305,42.0,-12.5,-999.99
7306,42.0,-12.0,-999.99
7307,42.0,-11.5,-999.99
7308,42.0,-11.0,-999.99
7309,42.0,-10.5,-999.99
7310,42.0,-10.0,-999.99
7311,42.0,-9.5,-999.99
7312,42.0,-9.0,13.53
7313,42.0,-8.5,10.7
7314,42.0,-8.0,10.0
7315,42.0,-7.5,11.37
7316,42.0,-7.0,11.5
7317,42.0,-6.5,11.93
7318,42.0,-6.0,11.37
7319,42.0,-5.5,11.07
7320,42.0,-5.0,11.0
7321,42.0,-4.5,10.67
7322,42.0,-4.0,10.6
7323,42.0,-3.5,10.53
7324,42.0,-3.0,10.2
7325,42.0,-2.5,9.97
7326,42.0,-2.0,10.77
7327,42.0,-1.5,13.73
7328,42.0,-1.0,13.8
7329,42.0,-0.5,14.4
7330,42.0,0.0,14.43
7331,42.0,0.5,13.73
7332,42.0,1.0,12.0
7333,42.0,1.5,11.43
7334,42.0,2.0,11.73
7335,42.0,2.5,13.17
7336,42.0,3.0,14.2
7337,42.0,3.5,-999.99
7338,42.0,4.0,-999.99
7339,42.0,4.5,-999.99
7340,42.0,5.0,-999.99
7341,42.0,5.5,-999.99
7342,42.0,6.0,-999.99
7343,42.0,6.5,-999.99
7344,42.0,7.0,-999.99
7345,42.0,7.5,-999.99
7346,42.0,8.0,-999.99
7347,42.0,8.5,12.77
7348,42.0,9.0,11.9
7349,42.0,9.5,-999.99
7350,42.0,10.0,-999.99
7351,42.0,10.5,-999.99
7352,42.0,11.0,-999.99
7353,42.0,11.5,-999.99
7354,42.0,12.0,14.37
7355,42.0,12.5,13.8
7356,42.0,13.0,13.67
7357,42.0,13.5,13.83
7358,42.0,14.0,10.17
7359,42.0,14.5,12.27
7360,42.0,15.0,14.1
7361,42.0,15.5,13.1
7362,42.0,16.0,13.63
7363,42.0,16.5,-999.99
7364,42.0,17.0,-999.99
7365,42.0,17.5,-999.99
7366,42.0,18.0,-999.99
7367,42.0,18.5,-999.99
7368,42.0,19.0,14.53
7369,42.0,19.5,13.4
7370,42.0,20.0,9.23
7371,42.0,20.5,7.17
7372,42.0,21.0,8.5
7373,42.0,21.5,11.77
7374,42.0,22.0,12.53
7375,42.0,22.5,10.33
7376,42.0,23.0,8.63
7377,42.0,23.5,9.3
7378,42.0,24.0,7.9
7379,42.0,24.5,8.1
7380,42.0,25.0,11.17
7381,42.0,25.5,12.33
7382,42.0,26.0,13.13
7383,42.0,26.5,13.47
7384,42.0,27.0,13.3
7385,42.0,27.5,12.1
7386,42.0,28.0,14.0
7387,42.0,28.5,-999.99
7388,42.0,29.0,-999.99
7389,42.0,29.5,-999.99
7390,42.0,30.0,-999.99
7391,42.0,30.5,-999.99
7392,42.0,31.0,-999.99
7393,42.0,31.5,-999.99
7394,42.0,32.0,13.4
7395,42.0,32.5,11.37
7396,42.0,33.0,9.37
7397,42.0,33.5,9.73
7398,42.0,34.0,9.67
7399,42.0,34.5,9.77
7400,42.0,35.0,11.8
7401,42.0,35.5,13.57
7402,42.0,36.0,14.17
7403,42.0,36.5,-999.99
7404,42.0,37.0,-999.99
7405,42.0,37.5,-999.99
7406,42.0,38.0,-999.99
7407,42.0,38.5,-999.99
7408,42.0,39.0,-999.99
7409,42.0,39.5,-999.99
7410,41.5,-25.0,-999.99
7411,41.5,-24.5,-999.99
7412,41.5,-24.0,-999.99
7413,41.5,-23.5,-999.99
7414,41.5,-23.0,-999.99
7415,41.5,-22.5,-999.99
7416,41.5,-22.0,-999.99
7417,41.5,-21.5,-999.99
7418,41.5,-21.0,-999.99
7419,41.5,-20.5,-999.99
7420,41.5,-20.0,-999.99
7421,41.5,-19.5,-999.99
7422,41.5,-19.0,-999.99
7423,41.5,-18.5,-999.99
7424,41.5,-18.0,-999.99
7425,41.5,-17.5,-999.99
7426,41.5,-17.0,-999.99
7427,41.5,-16.5,-999.99
7428,41.5,-16.0,-999.99
7429,41.5,-15.5,-999.99
7430,41.5,-15.0,-999.99
7431,41.5,-14.5,-999.99
7432,41.5,-14.0,-999.99
7433,41.5,-13.5,-999.99
7434,41.5,-13.0,-999.99
7435,41.5,-12.5,-999.99
7436,41.5,-12.0,-999.99
7437,41.5,-11.5,-999.99
7438,41.5,-11.0,-999.99
7439,41.5,-10.5,-999.99
7440,41.5,-10.0,-999.99
7441,41.5,-9.5,-999.99
7442,41.5,-9.0,14.43
7443,41.5,-8.5,12.53
7444,41.5,-8.0,10.8
7445,41.5,-7.5,11.5
7446,41.5,-7.0,12.57
7447,41.5,-6.5,12.0
7448,41.5,-6.0,11.33
7449,41.5,-5.5,11.57
7450,41.5,-5.0,11.6
7451,41.5,-4.5,11.5
7452,41.5,-4.0,9.87
7453,41.5,-3.5,8.9
7454,41.5,-3.0,10.4
7455,41.5,-2.5,10.03
7456,41.5,-2.0,10.1
7457,41.5,-1.5,10.83
7458,41.5,-1.0,12.7
7459,41.5,-0.5,14.4
7460,41.5,0.0,14.5
7461,41.5,0.5,13.9
7462,41.5,1.0,13.53
7463,41.5,1.5,13.47
7464,41.5,2.0,14.17
7465,41.5,2.5,-999.99
7466,41.5,3.0,-999.99
7467,41.5,3.5,-999.99
7468,41.5,4.0,-999.99
7469,41.5,4.5,-999.99
7470,41.5,5.0,-999.99
7471,41.5,5.5,-999.99
7472,41.5,6.0,-999.99
7473,41.5,6.5,-999.99
7474,41.5,7.0,-999.99
7475,41.5,7.5,-999.99
7476,41.5,8.0,14.53
7477,41.5,8.5,14.17
7478,41.5,9.0,14.2
7479,41.5,9.5,14.73
7480,41.5,10.0,-999.99
7481,41.5,10.5,-999.99
7482,41.5,11.0,-999.99
7483,41.5,11.5,-999.99
7484,41.5,12.0,-999.99
7485,41.5,12.5,14.73
7486,41.5,13.0,14.43
7487,41.5,13.5,14.8
7488,41.5,14.0,13.2
7489,41.5,14.5,12.8
7490,41.5,15.0,12.1
7491,41.5,15.5,13.6
7492,41.5,16.0,13.6
7493,41.5,16.5,14.07
7494,41.5,17.0,14.63
7495,41.5,17.5,-999.99
7496,41.5,18.0,-999.99
7497,41.5,18.5,-999.99
7498,41.5,19.0,15.03
7499,41.5,19.5,13.6
7500,41.5,20.0,9.13
7501,41.5,20.5,8.63
7502,41.5,21.0,10.0
7503,41.5,21.5,10.37
7504,41.5,22.0,10.47
7505,41.5,22.5,12.8
7506,41.5,23.0,12.5
7507,41.5,23.5,11.47
7508,41.5,24.0,11.17
7509,41.5,24.5,11.27
7510,41.5,25.0,11.8
7511,41.5,25.5,11.43
7512,41.5,26.0,13.2
7513,41.5,26.5,13.33
7514,41.5,27.0,13.47
7515,41.5,27.5,13.23
7516,41.5,28.0,13.2
7517,41.5,28.5,13.3
7518,41.5,29.0,13.33
7519,41.5,29.5,13.97
7520,41.5,30.0,14.1
7521,41.5,30.5,14.0
7522,41.5,31.0,13.3
7523,41.5,31.5,12.9
7524,41.5,32.0,10.37
7525,41.5,32.5,9.73
7526,41.5,33.0,9.87
7527,41.5,33.5,9.87
7528,41.5,34.0,10.33
7529,41.5,34.5,10.03
7530,41.5,35.0,11.3
7531,41.5,35.5,11.17
7532,41.5,36.0,11.97
7533,41.5,36.5,12.53
7534,41.5,37.0,14.23
7535,41.5,37.5,13.93
7536,41.5,38.0,-999.99
7537,41.5,38.5,-999.99
7538,41.5,39.0,13.6
7539,41.5,39.5,15.4
7540,41.0,-25.0,-999.99
7541,41.0,-24.5,-999.99
7542,41.0,-24.0,-999.99
7543,41.0,-23.5,-999.99
7544,41.0,-23.0,-999.99
7545,41.0,-22.5,-999.99
7546,41.0,-22.0,-999.99
7547,41.0,-21.5,-999.99
7548,41.0,-21.0,-999.99
7549,41.0,-20.5,-999.99
7550,41.0,-20.0,-999.99
7551,41.0,-19.5,-999.99
7552,41.0,-19.0,-999.99
7553,41.0,-18.5,-999.99
7554,41.0,-18.0,-999.99
7555,41.0,-17.5,-999.99
7556,41.0,-17.0,-999.99
7557,41.0,-16.5,-999.99
7558,41.0,-16.0,-999.99
7559,41.0,-15.5,-999.99
7560,41.0,-15.0,-999.99
7561,41.0,-14.5,-999.99
7562,41.0,-14.0,-999.99
7563,41.0,-13.5,-999.99
7564,41.0,-13.0,-999.99
7565,41.0,-12.5,-999.99
7566,41.0,-12.0,-999.99
7567,41.0,-11.5,-999.99
7568,41.0,-11.0,-999.99
7569,41.0,-10.5,-999.99
7570,41.0,-10.0,-999.99
7571,41.0,-9.5,-999.99
7572,41.0,-9.0,14.9
7573,41.0,-8.5,13.57
7574,41.0,-8.0,12.43
7575,41.0,-7.5,12.73
7576,41.0,-7.0,12.2
7577,41.0,-6.5,12.07
7578,41.0,-6.0,11.3
7579,41.0,-5.5,10.47
7580,41.0,-5.0,10.33
7581,41.0,-4.5,9.6
7582,41.0,-4.0,10.27
7583,41.0,-3.5,12.37
7584,41.0,-3.0,11.33
7585,41.0,-2.5,9.93
7586,41.0,-2.0,9.07
7587,41.0,-1.5,9.57
7588,41.0,-1.0,9.4
7589,41.0,-0.5,10.6
7590,41.0,0.0,13.57
7591,41.0,0.5,15.3
7592,41.0,1.0,-999.99
7593,41.0,1.5,-999.99
7594,41.0,2.0,-999.99
7595,41.0,2.5,-999.99
7596,41.0,3.0,-999.99
7597,41.0,3.5,-999.99
7598,41.0,4.0,-999.99
7599,41.0,4.5,-999.99
7600,41.0,5.0,-999.99
7601,41.0,5.5,-999.99
7602,41.0,6.0,-999.99
7603,41.0,6.5,-999.99
7604,41.0,7.0,-999.99
7605,41.0,7.5,-999.99
7606,41.0,8.0,14.77
7607,41.0,8.5,13.67
7608,41.0,9.0,11.53
7609,41.0,9.5,14.4
7610,41.0,10.0,-999.99
7611,41.0,10.5,-999.99
7612,41.0,11.0,-999.99
7613,41.0,11.5,-999.99
7614,41.0,12.0,-999.99
7615,41.0,12.5,14.87
7616,41.0,13.0,15.1
7617,41.0,13.5,-999.99
7618,41.0,14.0,15.13
7619,41.0,14.5,12.63
7620,41.0,15.0,11.1
7621,41.0,15.5,10.3
7622,41.0,16.0,12.13
7623,41.0,16.5,13.13
7624,41.0,17.0,13.6
7625,41.0,17.5,14.9
7626,41.0,18.0,15.27
7627,41.0,18.5,-999.99
7628,41.0,19.0,15.17
7629,41.0,19.5,14.73
7630,41.0,20.0,9.3
7631,41.0,20.5,8.7
7632,41.0,21.0,8.3
7633,41.0,21.5,9.87
7634,41.0,22.0,12.7
7635,41.0,22.5,14.2
7636,41.0,23.0,13.4
7637,41.0,23.5,13.43
7638,41.0,24.0,12.83
7639,41.0,24.5,14.1
7640,41.0,25.0,14.7
7641,41.0,25.5,14.07
7642,41.0,26.0,13.9
7643,41.0,26.5,13.77
7644,41.0,27.0,13.2
7645,41.0,27.5,14.5
7646,41.0,28.0,-999.99
7647,41.0,28.5,13.97
7648,41.0,29.0,13.77
7649,41.0,29.5,13.5
7650,41.0,30.0,13.53
7651,41.0,30.5,11.57
7652,41.0,31.0,11.37
7653,41.0,31.5,9.43
7654,41.0,32.0,9.8
7655,41.0,32.5,9.03
7656,41.0,33.0,9.3
7657,41.0,33.5,10.8
7658,41.0,34.0,11.37
7659,41.0,34.5,11.7
7660,41.0,35.0,10.87
7661,41.0,35.5,11.63
7662,41.0,36.0,11.0
7663,41.0,36.5,10.37
7664,41.0,37.0,9.33
7665,41.0,37.5,8.83
7666,41.0,38.0,8.13
7667,41.0,38.5,8.87
7668,41.0,39.0,8.9
7669,41.0,39.5,9.17
7670,40.5,-25.0,-999.99
7671,40.5,-24.5,-999.99
7672,40.5,-24.0,-999.99
7673,40.5,-23.5,-999.99
7674,40.5,-23.0,-999.99
7675,40.5,-22.5,-999.99
7676,40.5,-22.0,-999.99
7677,40.5,-21.5,-999.99
7678,40.5,-21.0,-999.99
7679,40.5,-20.5,-999.99
7680,40.5,-20.0,-999.99
7681,40.5,-19.5,-999.99
7682,40.5,-19.0,-999.99
7683,40.5,-18.5,-999.99
7684,40.5,-18.0,-999.99
7685,40.5,-17.5,-999.99
7686,40.5,-17.0,-999.99
7687,40.5,-16.5,-999.99
7688,40.5,-16.0,-999.99
7689,40.5,-15.5,-999.99
7690,40.5,-15.0,-999.99
7691,40.5,-14.5,-999.99
7692,40.5,-14.0,-999.99
7693,40.5,-13.5,-999.99
7694,40.5,-13.0,-999.99
7695,40.5,-12.5,-999.99
7696,40.5,-12.0,-999.99
7697,40.5,-11.5,-999.99
7698,40.5,-11.0,-999.99
7699,40.5,-10.5,-999.99
7700,40.5,-10.0,-999.99
7701,40.5,-9.5,-999.99
7702,40.5,-9.0,15.1
7703,40.5,-8.5,14.03
7704,40.5,-8.0,11.93
7705,40.5,-7.5,12.63
7706,40.5,-7.0,12.9
7707,40.5,-6.5,12.57
7708,40.5,-6.0,10.13
7709,40.5,-5.5,10.07
7710,40.5,-5.0,10.67
7711,40.5,-4.5,13.5
7712,40.5,-4.0,13.83
7713,40.5,-3.5,13.43
7714,40.5,-3.0,11.93
7715,40.5,-2.5,10.83
7716,40.5,-2.0,8.53
7717,40.5,-1.5,9.27
7718,40.5,-1.0,8.43
7719,40.5,-0.5,10.93
7720,40.5,0.0,15.07
7721,40.5,0.5,-999.99
7722,40.5,1.0,-999.99
7723,40.5,1.5,-999.99
7724,40.5,2.0,-999.99
7725,40.5,2.5,-999.99
7726,40.5,3.0,-999.99
7727,40.5,3.5,15.57
7728,40.5,4.0,15.73
7729,40.5,4.5,-999.99
7730,40.5,5.0,-999.99
7731,40.5,5.5,-999.99
7732,40.5,6.0,-999.99
7733,40.5,6.5,-999.99
7734,40.5,7.0,-999.99
7735,40.5,7.5,-999.99
7736,40.5,8.0,14.03
7737,40.5,8.5,13.23
7738,40.5,9.0,11.23
7739,40.5,9.5,14.5
7740,40.5,10.0,-999.99
7741,40.5,10.5,-999.99
7742,40.5,11.0,-999.99
7743,40.5,11.5,-999.99
7744,40.5,12.0,-999.99
7745,40.5,12.5,-999.99
7746,40.5,13.0,-999.99
7747,40.5,13.5,-999.99
7748,40.5,14.0,-999.99
7749,40.5,14.5,15.67
7750,40.5,15.0,12.7
7751,40.5,15.5,9.67
7752,40.5,16.0,11.63
7753,40.5,16.5,14.73
7754,40.5,17.0,15.1
7755,40.5,17.5,15.37
7756,40.5,18.0,14.97
7757,40.5,18.5,15.2
7758,40.5,19.0,15.03
7759,40.5,19.5,13.33
7760,40.5,20.0,9.03
7761,40.5,20.5,8.4
7762,40.5,21.0,9.2
7763,40.5,21.5,9.73
7764,40.5,22.0,9.57
7765,40.5,22.5,14.73
7766,40.5,23.0,13.77
7767,40.5,23.5,13.97
7768,40.5,24.0,14.43
7769,40.5,24.5,-999.99
7770,40.5,25.0,-999.99
7771,40.5,25.5,13.87
7772,40.5,26.0,14.83
7773,40.5,26.5,13.43
7774,40.5,27.0,13.63
7775,40.5,27.5,13.63
7776,40.5,28.0,14.2
7777,40.5,28.5,14.4
7778,40.5,29.0,12.33
7779,40.5,29.5,12.93
7780,40.5,30.0,12.47
7781,40.5,30.5,11.43
7782,40.5,31.0,10.83
7783,40.5,31.5,11.2
7784,40.5,32.0,11.37
7785,40.5,32.5,10.2
7786,40.5,33.0,10.0
7787,40.5,33.5,12.13
7788,40.5,34.0,12.07
7789,40.5,34.5,11.47
7790,40.5,35.0,10.83
7791,40.5,35.5,11.67
7792,40.5,36.0,11.43
7793,40.5,36.5,10.8
7794,40.5,37.0,9.33
7795,40.5,37.5,8.6
7796,40.5,38.0,9.57
7797,40.5,38.5,8.67
7798,40.5,39.0,10.33
7799,40.5,39.5,9.6
7800,40.0,-25.0,-999.99
7801,40.0,-24.5,-999.99
7802,40.0,-24.0,-999.99
7803,40.0,-23.5,-999.99
7804,40.0,-23.0,-999.99
7805,40.0,-22.5,-999.99
7806,40.0,-22.0,-999.99
7807,40.0,-21.5,-999.99
7808,40.0,-21.0,-999.99
7809,40.0,-20.5,-999.99
7810,40.0,-20.0,-999.99
7811,40.0,-19.5,-999.99
7812,40.0,-19.0,-999.99
7813,40.0,-18.5,-999.99
7814,40.0,-18.0,-999.99
7815,40.0,-17.5,-999.99
7816,40.0,-17.0,-999.99
7817,40.0,-16.5,-999.99
7818,40.0,-16.0,-999.99
7819,40.0,-15.5,-999.99
7820,40.0,-15.0,-999.99
7821,40.0,-14.5,-999.99
7822,40.0,-14.0,-999.99
7823,40.0,-13.5,-999.99
7824,40.0,-13.0,-999.99
7825,40.0,-12.5,-999.99
7826,40.0,-12.0,-999.99
7827,40.0,-11.5,-999.99
7828,40.0,-11.0,-999.99
7829,40.0,-10.5,-999.99
7830,40.0,-10.0,-999.99
7831,40.0,-9.5,15.23
7832,40.0,-9.0,14.67
7833,40.0,-8.5,14.0
7834,40.0,-8.0,13.87
7835,40.0,-7.5,14.57
7836,40.0,-7.0,14.83
7837,40.0,-6.5,14.7
7838,40.0,-6.0,14.47
7839,40.0,-5.5,14.33
7840,40.0,-5.0,13.2
7841,40.0,-4.5,13.47
7842,40.0,-4.0,13.13
7843,40.0,-3.5,13.5
7844,40.0,-3.0,12.53
7845,40.0,-2.5,11.87
7846,40.0,-2.0,11.23
7847,40.0,-1.5,11.2
7848,40.0,-1.0,12.9
7849,40.0,-0.5,15.37
7850,40.0,0.0,-999.99
7851,40.0,0.5,-999.99
7852,40.0,1.0,-999.99
7853,40.0,1.5,-999.99
7854,40.0,2.0,15.33
7855,40.0,2.5,13.9
7856,40.0,3.0,15.13
7857,40.0,3.5,15.93
7858,40.0,4.0,15.87
7859,40.0,4.5,-999.99
7860,40.0,5.0,-999.99
7861,40.0,5.5,-999.99
7862,40.0,6.0,-999.99
7863,40.0,6.5,-999.99
7864,40.0,7.0,-999.99
7865,40.0,7.5,-999.99
7866,40.0,8.0,15.0
7867,40.0,8.5,14.0
7868,40.0,9.0,12.9
7869,40.0,9.5,14.0
7870,40.0,10.0,-999.99
7871,40.0,10.5,-999.99
7872,40.0,11.0,-999.99
7873,40.0,11.5,-999.99
7874,40.0,12.0,-999.99
7875,40.0,12.5,-999.99
7876,40.0,13.0,-999.99
7877,40.0,13.5,-999.99
7878,40.0,14.0,-999.99
7879,40.0,14.5,-999.99
7880,40.0,15.0,15.0
7881,40.0,15.5,14.7
7882,40.0,16.0,13.37
7883,40.0,16.5,14.13
7884,40.0,17.0,-999.99
7885,40.0,17.5,15.33
7886,40.0,18.0,14.9
7887,40.0,18.5,-999.99
7888,40.0,19.0,-999.99
7889,40.0,19.5,14.63
7890,40.0,20.0,13.87
7891,40.0,20.5,11.87
7892,40.0,21.0,9.8
7893,40.0,21.5,12.7
7894,40.0,22.0,12.9
7895,40.0,22.5,12.87
7896,40.0,23.0,14.83
7897,40.0,23.5,14.47
7898,40.0,24.0,-999.99
7899,40.0,24.5,-999.99
7900,40.0,25.0,14.87
7901,40.0,25.5,-999.99
7902,40.0,26.0,14.4
7903,40.0,26.5,13.67
7904,40.0,27.0,13.6
7905,40.0,27.5,14.2
